factor(envID)5 factor(envID)6
11.29056 13.88962
9.650751 11.36265
9.207253 11.92317
10.20156 11.71404
8.690364 12.53026
8.884551 11.22419
8.721079 11.93224
8.712592 11.0846
9.036982 11.91429
7.912143 10.30992
9.204669 10.63406
9.29113 11.69622
8.631243 11.36086
10.36741 13.01998
9.636416 12.90568
12.40338 14.68068
12.29684 14.40265
13.05858 15.59253
13.14969 13.93321
12.61902 14.55318
12.69214 16.03471
14.59123 16.6477
13.88403 17.23944
14.01564 16.53716
13.03473 15.0488
9.822319 13.92523
9.929823 12.59188
10.03457 11.77093
7.731756 10.73367
8.961545 11.38919
10.85427 13.61825
11.12071 14.22348
9.989303 13.30561
9.263663 11.53325
9.733838 12.49232
9.052722 11.34378
9.37724 11.44097
9.493721 12.26602
8.870262 11.32153
9.097663 11.69813
9.56117 11.45259
9.548623 12.24511
6.997892 8.97527
4.550453 7.481472
6.478351 8.073454
6.194658 9.342752
6.332682 10.04644
6.895838 9.629965
8.71913 10.95134
8.591122 10.96386
8.229538 11.01544
7.533985 11.25534
7.965014 11.3914
7.085985 10.86497
6.006986 10.2858
6.118275 8.290647
6.49475 9.573691
5.319682 7.583792
4.785572 7.625957
3.69691 5.698158
3.899456 5.4441
2.076629 4.29736
0.04342336 2.573541
-0.6338775 2.727107
1.344761 3.657267
1.24403 3.567253
2.522031 3.626265
1.707665 5.151334
0.2396098 3.530633
0.7900533 3.388117
1.63672 4.08274
0.210891 3.504711
1.507317 5.062758
2.379018 5.19794
1.762862 2.730705
1.160588 4.661445
1.483678 4.147068
3.429432 5.93101
1.862356 5.805818
1.88997 4.16351
2.34238 5.85562
3.438802 8.49729
4.650753 7.645439
5.147871 7.823796
4.2575 7.710163
4.341809 7.441718
6.234169 8.551734
3.962777 7.360545
3.549519 5.728776
2.985085 6.070558
3.272101 5.659673
2.02228 4.087295
1.626383 4.416429
1.472902 4.467388
-0.1002186 3.570427
0.6286973 3.018047
0.09082983 3.827276
1.248331 3.725876
0.8979445 4.827104
1.586268 2.902902
0.4796142 3.097632
-1.728837 1.220747
-3.413077 -0.4276665
-3.413821 -0.7171365
-2.227587 -0.6413859
-3.419613 -0.7809115
-4.058117 -0.3680089
-3.561025 -1.007492
-3.473116 -0.8119888
-3.694893 -0.2018889
-3.429202 -0.9230136
-1.863887 1.586122
-1.264451 1.331342
0.3097739 2.458664
1.922599 3.939113
1.507648 5.688677
0.7279351 4.291027
0.00986987 2.667393
1.195924 4.173792
2.174293 4.379528
1.74865 4.924261
2.141043 5.361115
3.550515 6.277903
4.460358 7.448218
3.418924 6.695294
2.804098 5.156627
4.600814 6.109867
4.297004 8.058217
5.175677 8.608606
4.823007 7.415173
5.313509 8.005621
5.592349 8.386949
5.45661 8.479313
6.444034 9.433082
5.774787 7.875879
5.694781 8.505636
7.069906 9.768703
8.492566 11.10793
6.795882 9.800206
6.608672 9.821198
6.589235 9.728446
8.941681 10.44244
7.53341 9.883168
7.957244 10.54476
8.96693 11.85106
10.73061 14.04715
10.39211 12.50229
10.77309 13.33718
