factor(envID)5 factor(envID)6
-24.70882 -22.88003
-25.40702 -22.74039
-25.61233 -21.90039
-26.48746 -22.87263
-26.00773 -22.53417
-23.46392 -22.33164
-24.28286 -21.56914
-24.4414 -21.56149
-23.23849 -20.62795
-23.15162 -21.08224
-23.17708 -19.87266
-21.70404 -19.25459
-21.92714 -19.47761
-23.2524 -20.69211
-22.85993 -20.50391
-23.18732 -19.73328
-22.89304 -20.35567
-22.76734 -20.03313
-24.55602 -21.43181
-23.38083 -20.85965
-25.50958 -22.37761
-25.44112 -22.28188
-25.54482 -23.14155
-26.20382 -22.70453
-26.05049 -24.30248
-26.94649 -23.7875
-24.81847 -22.47432
-26.39774 -23.19505
-25.93788 -24.02054
-26.52833 -23.53965
-24.55588 -23.10483
-24.2911 -20.67426
-24.12719 -21.17498
-23.69506 -21.47132
-24.65891 -21.17574
-23.76738 -21.27455
-22.35872 -19.92182
-21.76478 -19.00278
-23.07215 -18.7633
-23.62359 -19.7088
-20.94874 -18.91431
-21.69991 -18.85413
-20.85577 -17.80954
-21.09562 -17.44976
-20.97756 -17.79924
-21.71218 -19.18211
-22.79382 -19.44573
-22.42951 -19.80998
-22.55804 -19.47757
-20.89368 -18.43785
-24.08155 -20.55917
-22.63638 -19.90678
-22.55325 -20.12235
-22.87031 -20.77204
-23.27454 -20.794
-23.48382 -21.1385
-23.07758 -20.51311
-21.52321 -20.06751
-23.19478 -19.24503
-23.1574 -20.66631
-23.72502 -20.97859
-23.64577 -21.08852
-25.14144 -22.48543
-25.38614 -23.0754
-25.08058 -22.96378
-23.98699 -21.70778
-24.71773 -21.68976
-26.29906 -23.36086
-26.64074 -23.85907
-25.48626 -22.40122
-25.47506 -22.61622
-25.07833 -22.37597
-24.331 -21.62291
-23.31274 -20.22321
-23.23431 -19.83898
-22.30513 -20.11721
-22.58679 -20.46998
-24.11065 -20.51828
-24.11302 -20.80696
-24.89122 -22.74668
-25.29441 -22.98167
-26.6532 -23.2967
-27.64833 -24.75723
-27.63269 -24.90095
-26.66949 -24.69305
-27.2103 -24.22806
-26.77579 -25.06906
-26.62917 -24.16013
-28.20121 -23.32053
-26.45357 -23.71995
-25.49527 -22.66965
-27.09936 -24.27074
-25.6473 -23.17407
-25.93205 -22.99442
-25.7186 -22.99301
-25.70659 -23.57206
-23.73064 -21.65262
-22.81465 -21.00862
-22.68559 -19.89705
-22.73415 -19.73225
-23.60056 -19.59757
-23.52528 -19.9537
-23.91947 -21.17837
-23.73734 -20.93144
-23.95741 -20.38787
-22.73406 -20.66745
-23.6318 -20.81585
-23.90612 -21.70229
-24.38776 -21.58045
-25.55019 -22.83999
-26.38267 -23.85152
-25.74485 -22.34863
-24.55417 -22.45076
-24.76685 -20.34053
-25.98076 -22.99725
-25.5092 -23.37248
-24.98377 -22.5358
-25.01024 -22.39196
-25.81855 -23.46367
-24.42112 -22.13314
-25.32631 -21.89359
-22.81231 -19.99922
-21.80399 -19.39192
-21.39863 -18.21274
-20.23468 -17.50205
-21.6575 -18.55546
-21.47228 -19.17175
-21.7941 -18.42849
-20.23475 -17.61582
-19.50872 -15.72002
-18.77987 -16.74554
-20.21116 -17.1917
-21.31931 -19.05624
-19.09373 -16.916
-18.68823 -16.22233
-15.95374 -13.80074
